city,tmpc,dwpc,mslp,wdir,wspd,lat,lon,address
savannah,198.32615816565277,147.18495554515675,10181.441846077703,142.02937405291993,27.456418014663097,32.017,-81.133,"North Lightening Road, Savannah, Chatham County, Georgia, 31409, United States"
schertz,203.20305041331937,137.97147514262429,10165.629426798101,148.4352476168333,36.34657836644592,29.533,-98.262,"East Perimeter Road, Bexar County, Texas, 78150, United States"
scottsbluff,92.81025715380584,21.936373033602447,10173.020765647547,187.77612594195432,46.06140370188622,41.80645454545454,-103.42590909090909,"County Road 34, Scotts Bluff County, Nebraska, United States"
scranton,105.3161260849703,53.54279510913039,10178.711955897554,161.59189760159066,26.806740027510315,41.334,-75.727,"Wilkes-Barre/Scranton International Airport, 100, Langans Road, Langdon, Avoca, Luzerne County, Pennsylvania, 18641, United States"
searcy,161.36055684454757,117.13030782333617,10191.332936696812,130.49159286356053,25.11188384577843,35.212,-91.737,"Searcy Municipal Airport, South Main Street, Searcy, White County, Arkansas, 72143, United States"
seatac,123.4006630086877,65.87940100594422,10185.504784964833,175.32957349312653,36.652695294655096,47.444,-122.314,"Transient Parking, South 188th Street, SeaTac, King County, Washington, 98148, United States"
seattle,114.68969953154269,76.16522241478914,10180.745576072773,169.46400245508937,35.04987477883647,47.63249999999999,-122.389,"Magnolia Bridge, Terminal 91, Seattle, King County, Washington, 98119, United States"
sebastian,232.10245901639345,,10190.2890917603,145.69389187924176,41.342616428738594,27.862,-80.445,"North Jetty, Brevard County, Florida, 34958, United States"
sebring,235.26735427048325,174.55684320315217,,120.0950283926295,25.060841348939622,27.456,-81.342,"Sebring Regional Airport, Kenilworth Boulevard, Sebring, Highlands County, Florida, 33876, United States"
sedalia,,,,105.5405920467539,22.383814000762293,38.347,-93.345,"Warsaw Municipal Airport, Drenon Road, Benton County, Missouri, United States"
severn,137.0947488584475,80.5670091324201,10182.73446652119,162.63220581229157,30.7524831601781,39.173,-76.684,"Friendship Road, Anne Arundel County, Maryland, 21090, United States"
shasta lake,107.58789129686963,17.391834387579067,10193.712802768167,47.77128415732112,10.445617740232313,41.333,-122.333,"Cascade Wonderland Highway, Siskiyou County, California, 96067, United States"
shawnee,158.8263245590743,95.37341423792023,,150.4222205466843,34.746689163038006,35.487399999999994,-96.8402,"N3460 Road, Lincoln County, Oklahoma, United States"
sheboygan,72.61201487334418,33.03622764987729,10176.789449221473,191.77160780669146,58.748954460966544,43.75,-87.69,"Sheboygan Breakwater Lighthouse, South Pier Drive, South Pier District, Sheboygan, Sheboygan County, Wisconsin, 53081, United States"
shelby,151.0236135474295,95.0323842936176,,112.91998380785319,19.29145864255836,35.256,-81.601,"Shelby-Cleveland County Regional Airport, Burke Road, Poplar Springs, Cleveland County, North Carolina, 28151, United States"
shelbyville,124.43379412772764,68.59204662324306,10181.087294226756,172.1777674093083,37.609971346704874,39.578,-85.803,"North 100 W, Shelby County, Indiana, 46176, United States"
shelton,110.42935528120714,66.81344307270233,10174.36281098927,149.6580483736447,27.602038479157123,47.238,-123.141,"Pilot lounge, West Enterprise Road, Mason County, Washington, 98555, United States"
sheridan,76.2100433238481,-4.657562872485388,10160.990973916212,204.46526169026166,36.04002251212899,44.510333333333335,-106.80366666666667,"I 90;US 87, Johnson County, Wyoming, United States"
sherman,178.8238134495348,108.29902249440585,,150.94839773798304,40.61830620429347,33.714,-96.674,"North Texas Regional Airport, 4700, Airport Drive, Denison, Grayson County, Texas, 75020, United States"
shiloh,131.9681164144567,87.00374382886757,10182.325880514485,159.88252623825176,29.19731821003508,38.3495,-89.7745,"Eckert Road, Saint Clair County, Illinois, 62255, United States"
shirley,119.00286106660563,74.34620673848269,10179.533685904806,183.98396391881735,33.686252008262564,40.822,-72.869,"Brookhaven Airport, Brookhaven Airport Road, Suffolk County, New York, 11973, United States"
shorewood,109.9964351425943,61.22401103955842,,142.34793606990917,26.605151201563757,41.5,-88.167,"3542, Karen Drive, Joliet, Will County, Illinois, 60431, United States"
show low,133.91208038364923,-28.221283398036082,10143.228656443122,174.2590787228857,32.87587714252847,34.518,-109.379,"Saint Johns Industrial Air Park, Airport Street, St. Johns, Apache County, Arizona, 85936, United States"
shreveport,199.47498333135607,136.4685852805206,10172.186756674191,154.3510459691943,31.625732937943322,32.511,-93.77133333333335,"1984, Ford Street, Shreveport, Caddo Parish, Louisiana, 71101, United States"
sidney,53.70233212234853,-4.405916187345933,10181.082227488152,173.29651860744298,37.38359384181455,47.717,-104.183,"Fairgrounds, Richland County Public Works, Richland County, Montana, 59270, United States"
sierra vista,177.72037968892954,-1.5367891063050692,10122.187614889706,192.14766714766714,44.14737814737815,31.607,-110.428,"Sierra Vista, Cochise County, Arizona, United States"
signal hill,187.9140018273184,112.143281535649,10151.45269488781,166.10230547550432,22.93723562364239,33.812,-118.146,"East Spring Street, Long Beach, California, 90808, United States"
sikeston,141.7986904609064,92.64732314802927,,139.03967133136476,25.812042624213635,36.899,-89.562,"Sikeston Memorial Municipal Airport, UP Miner Industrial Lead (abnd), Sikeston, Scott County, Missouri, 63801, United States"
siloam springs,139.7567086353809,84.92903471957268,10179.456532988357,156.56165060538672,35.2207389749702,36.191,-94.491,"Smith Field, Smith Field Drive, Siloam Springs, Benton County, Arkansas, 72761, United States"
silver city,146.37201722733093,-10.558491444534978,,232.9608938547486,40.103933891992554,32.633,-108.167,"Grant County Airport, South Ridge Road, Grant County, New Mexico, United States"
sioux falls,79.0896630496859,32.4550034348523,10175.872875516767,164.87327855572272,42.90012569992001,43.578,-96.754,"Sioux Falls, Minnehaha County, South Dakota, United States"
sitka,76.04977715306455,39.84429844451678,10140.568508048053,108.79264138590351,33.55979822488078,57.43300000000001,-135.59533333333331,"Sitka, Alaska, 99835, United States"
skowhegan,53.61182220153596,4.189318128927159,10157.136007484505,193.47155003270112,35.22815140641278,45.462,-69.595,"43, Lakeview Street, Greenville, Greenville Junction, Piscataquis County, Maine, 04441, United States"
slidell,202.17714285714285,152.9302777460281,10179.496869928123,111.0458806117415,22.12080459770115,30.343,-89.822,"Slidell Airport, Airport Road, Slidell, St. Tammany Parish, Louisiana, 70460, United States"
smithfield,106.55913209346686,56.81159074648223,10120.879471322905,176.8923136948888,29.2251939904243,41.921,-71.491,"North Central State Airport, George Washington Highway, Smithfield, Providence County, Rhode Island, United States"
smyrna,161.79968338186555,107.02074142594586,10157.19687105328,161.27542897971193,27.071772267340677,34.963,-85.51849999999999,"Avery Road, Dade County, Georgia, 37396, United States"
socorro,168.32643854801987,-14.40552763435602,10163.506646971935,162.15163814573827,30.192247685591088,33.404333333333334,-106.651,"Sierra County, New Mexico, United States"
solana beach,171.92658414021327,,10154.22623844513,193.0814925217603,23.78082252310588,32.8685,-117.25399999999999,"IGPP, Munk Laboratory, 8800, Biological Grade, San Diego, San Diego County, California, 92037, United States"
soldotna,34.077604288044746,-6.578769517594966,10114.882002105018,92.10341060808351,21.32358424609648,60.476,-151.034,"Funny River Road, Soldotna, Kenai Peninsula, Alaska, United States"
somerset,134.13204986860617,92.07329302628557,10216.337075718016,138.15059587212843,23.41793033472476,36.94075,-84.5715,"Keno Road, Pulaski County, Kentucky, 42558, United States"
somerville,117.77227267502012,69.4055638579147,10178.07732263015,118.24143692564745,17.800118413262286,40.624,-74.669,"17/35, Airport Road, Bedminster Township, Somerset County, New Jersey, 07978, United States"
sooke,91.08050307923864,70.52293052052282,10175.989559854661,149.11619049089785,28.251654131316258,47.929,-124.5925,"Clallam County, Washington, United States"
south bend,97.23620157696263,49.22868571428572,10182.411982848535,181.21268440004647,38.53833810888252,41.707,-86.316,"South Bend Air Traffic Control Tower, Lathrop Street, South Bend, Saint Joseph County, Indiana, 46628, United States"
south burlington,91.21965977851353,24.65051982177539,10171.670918074227,186.77610897659798,36.072276775519526,44.468,-73.15,"Burlington International Airport, Airport Drive, South Burlington, Chittenden County, Vermont, 05403, United States"
south farmingdale,121.57730075359672,67.46162631338511,10179.599046178899,178.9822030941026,39.65100057175529,40.734,-73.417,"Republic Airport, Gates Avenue, East Farmingdale, Suffolk County, New York, 11735, United States"
south houston,212.23580523459214,162.10281584345765,10175.261004839826,147.40788813992307,33.303081296203565,29.624,-95.20533333333333,"12337, Palmsprings Drive, Genoa, Houston, Harris County, Texas, 77034, United States"
south lake tahoe,72.06328823664298,-19.773853211009175,10184.484275991552,99.88632009196577,21.514919308022755,38.898,-119.995,"Lake Tahoe Airport, Boren Way, El Dorado County, California, 96150, United States"
south patrick shores,237.01706240305452,197.96635246390645,10185.838574689324,171.90085550216804,44.136528770655104,28.233,-80.6,"South Atlantic Avenue, Brevard County, Florida, 32925, United States"
south portland,92.97006898164386,,10167.858368047047,0.0,0.0,43.65,-70.25,"Brown's Warf 2 Portland Fish Pier, Portland Fish Pier, Old Port, Portland, Cumberland County, Maine, 04101-4145, United States"
south sioux city,86.3564152455076,41.715315934065934,10176.328935077066,181.47761540245884,43.12315101479188,42.391,-96.379,"Sully Road, Sioux City, Woodbury County, Iowa, 51054, United States"
southaven,172.4906392694064,114.48047053449064,10180.978373403888,161.72523584905662,35.68741434444952,35.056,-89.987,"Plough Boulevard, Memphis, Shelby County, Tennessee, 38131, United States"
sparks,132.49834455988128,-18.227194885260875,10162.614293882218,139.61685351730935,25.757963237812536,39.484,-119.771,"Gayle Street, Reno, Washoe County, Nevada, 89502, United States"
speedway,123.9622938044128,66.61177835475458,10179.933443823416,174.4793184774047,34.509405658732994,39.79166666666667,-86.29133333333334,"7466, Benoit Drive, Indianapolis, Indiana, 46214, United States"
spencer,74.2577403902325,28.536511274681622,10178.981432992145,184.7444824737401,47.40199530516432,43.164,-95.202,"Northwest Iowa Regional Airport, 330th Street, Spencer, Clay County, Iowa, 51301, United States"
spokane,89.19091604005575,14.395817096314858,10173.178055419456,130.18533300723865,28.826530216382015,47.85666666666666,-117.46133333333334,"3584, West Brant Road, Spokane County, Washington, 99005, United States"
spring hill,216.77798222366394,170.5548089172266,10186.21186982055,139.93567029097764,30.969612520889644,28.695999999999998,-82.646,"Citrus County, Florida, United States"
springboro,127.82236465606043,67.9048327989006,10180.882584986657,167.55711775043937,34.63753154393209,39.594,-84.226,"Wright “B” Flyer, 10550, Springboro Pike, Montgomery County, Ohio, 45342, United States"
springfield,105.7996378936409,54.427982598782435,10177.69791914964,138.99309246102783,28.323623465143164,40.94325,-82.0275,"Franchester Road, Congress Township, Wayne County, Ohio, 44287, United States"
state college,110.06360056743495,66.21490423291424,,127.86605295371993,22.978410744241287,40.79233333333334,-77.77566666666667,"1147, Linden Hall Road, Boalsburg, Harris Township, Centre County, Pennsylvania, 16827, United States"
statesboro,190.1227900963916,142.97058212398895,,110.22064402110692,16.69498070241358,32.5645,-81.6665,"2305, Jarrell Pond Road, Cameron, Screven County, Georgia, 30467, United States"
statesville,135.14477001718217,79.52744470106046,,102.55481185483642,15.805676092297368,35.994,-81.0275,"Ridley Ranch Road, Alexander County, North Carolina, 28636, United States"
steamboat springs,63.83620149001373,-36.135485040066506,,101.22448511523318,16.66039976276929,40.36266666666667,-106.70100000000001,"Routt County, Colorado, United States"
sterling,82.14605124565709,5.057032026858388,10168.021379168082,201.7889892427701,51.09405828026046,42.464416666666665,-107.04516666666667,"Natrona County, Wyoming, United States"
stillwater,108.17582317989796,51.92130417748367,,145.90642642370486,29.25443654458286,40.629,-94.7315,"290th Street, Taylor County, Iowa, 50833, United States"
storm lake,78.75777984208082,43.20552717138876,,144.88504412447747,32.3776126335346,42.732,-95.556,"Cherokee Municipal Airport, Spring Lake Drive, Cherokee, Cherokee County, Iowa, 51012, United States"
stratford,120.22836895645217,61.745342324837125,10178.462068160597,180.580831408776,38.970618497770666,41.158,-73.129,"Stratford, Fairfield County, Connecticut, 06615, United States"
stuart,236.24976167778837,189.85896702877835,,136.32563555210558,30.090978447453747,27.182,-80.221,"Witham Field, 2011, Southeast Airport Road, Stuart, Martin County, Florida, 34996, United States"
sturgis,103.234303561783,53.865629240001006,,158.40514363106755,29.170261678256114,41.864666666666665,-85.48633333333333,"64479, Fair Road, Sherman Township, Saint Joseph County, Michigan, 49091, United States"
stuttgart,171.7638470451912,122.50046349942063,10183.19767035527,162.91046539097567,39.95211594202898,34.6,-91.574,"Stuttgart Municipal Airport, County Road 423, Prairie County, Arkansas, United States"
suffolk,149.15278106508876,106.00721893491124,,136.56096164854034,23.012135088723525,36.698,-76.903,"Franklin Municipal Airport, Carrsville Highway, Lees Mill, Isle of Wight County, Virginia, 23851, United States"
sugar land,219.20743281875357,160.68000914913083,10172.323846334037,148.25426501519047,35.93843861056976,29.622,-95.657,"Sugar Land Regional Airport, US 90 ALT, Sugar Land, Fort Bend County, Texas, 77478, United States"
suisun city,148.19515570934257,81.1978417266187,10160.118731988472,223.0951008645533,36.10270893371758,38.217,-122.017,"Rush Ranch, Grizzly Island Road, Solano County, California, 94585, United States"
sulphur,209.0867537313433,,10166.034219653178,164.218009478673,48.6737949370015,29.768,-93.343,"576, Davis Road, Cameron, Cameron Parish, Louisiana, 70631, United States"
sulphur springs,184.88533812765564,122.13925834100337,,139.678672791351,28.417235337850606,32.954499999999996,-95.5565,"690, County Road 1807, Wood County, Texas, 75497, United States"
summit,110.72976367165201,48.87304486813563,10178.407955066483,174.92362878963203,43.23769836739354,41.786,-87.752,"Chicago Midway International Airport, 5700, South Cicero Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States"
sumter,180.96232996163238,118.98267643297291,10183.666868125227,137.5191282170183,28.842587226150457,33.967,-80.467,"Perimeter Road, Sumter, Sumter County, South Carolina, 29152, United States"
sun city,260.88376273217494,38.13193403298351,,102.2745515354211,20.3015587529976,33.527,-112.295,"Glendale Municipal Airport, 6801, North Glen Harbor Boulevard, Glendale, Maricopa County, Arizona, 85307, United States"
sunbury,108.51378245453506,59.41507491707652,10186.036216596343,134.96094734189973,19.345571363010556,40.821,-76.864,"Airport Road, Snyder County, Pennsylvania, 17870, United States"
sunland park,187.79008128165862,3.321946047826599,,103.5476852411459,23.141828058573452,31.88,-106.703,"Dona Ana County Internation Jetport Airport, Airport Road, Strauss, Santa Teresa, Doña Ana County, New Mexico, 88008, United States"
sunnyvale,150.65423340961098,91.83409663384475,10173.509958791208,178.76034034507208,24.461802771732906,37.406,-122.048,"Macon Road, Santa Clara County, California, 94035-0016, United States"
sunrise,253.91241685144124,199.35769907058528,10178.080684897757,151.4289233801429,37.83579699433358,26.092,-80.109,"9980, North Ocean Drive, Hollywood, Broward County, Florida, 33004, United States"
sunrise manor,214.28007958801498,-5.678692749209324,10126.427820141993,113.0749406175772,32.64475377237104,36.25,-115.033,"Wurtsmith Avenue, Clark County, Nevada, 89115, United States"
superior,50.12161298810239,4.219003596273615,10181.895017668347,140.88522751897926,28.681794118627113,46.47385714285714,-91.38185714285713,"North Country Trail, Town of Delta, Bayfield County, Wisconsin, United States"
susanville,96.48038242676496,-9.26186230101437,10180.117296918768,140.69425738476863,22.513811758091435,41.11933333333333,-120.56700000000001,"Lassen County, California, United States"
swanzey,70.55475932936723,18.62520281233099,10189.948062654576,120.44309406253956,18.39152442613302,42.9,-72.267,"Dillant-Hopkins Airport, Old Homestead Highway, Spragueville, Swanzey, Cheshire County, New Hampshire, 03431, United States"
sweetwater,183.01811303450648,74.37273561109838,,155.60586954029577,48.298177232603464,32.473,-100.466,"Avenger Village, Sweetwater, Nolan County, Texas, United States"
sylacauga,174.046783625731,135.94651559454192,,97.49532054281703,14.86920917173608,33.172,-86.306,"Merkel Field Sylacauga Municipal Airport, Billingsley Road, Sylacauga, Talladega County, Alabama, 35151, United States"
syracuse,91.38588880009134,50.99600137095853,10172.988343912291,177.65634064276597,36.26093410985497,43.111,-76.104,"1000, Hancock International Airport, Syracuse, Onondaga County, New York, 13211, United States"
tacoma,119.61321866163996,,10183.062804171495,102.76990944973299,14.007255630369167,47.2715,-122.41550000000001,"Port Center Road, North Intermodal Yard, Tacoma, Pierce County, Washington, 98418, United States"
tahlequah,147.92708824917415,94.88673902784332,,115.61872119134854,22.586337312374425,35.929,-95.004,"Tahlequah Municipal Airport, West 750 Road, Tahlequah, Cherokee County, Oklahoma, 74464, United States"
talladega,171.59698025551685,125.38199767711963,,103.2164421737111,16.791686019507665,33.57,-86.051,"Talladega Municipal Airport, Settlement Lane, Talladega County, Alabama, 36260, United States"
tallahassee,206.1952445824141,163.3206845423571,10183.21499594098,147.28506752678325,28.848772201528348,30.08625,-83.95175,"Wood Duck Trail, Taylor County, Florida, United States"
tallmadge,119.12609195402298,60.53333333333333,10179.357590529247,174.40430159497342,33.1723700887199,41.038,-81.464,"Derby Downs, Akron, Summit County, Ohio, 44306, United States"
tampa,228.8462197962733,177.07070850900388,10184.854906907809,118.5805805369642,25.52298213734159,27.892142857142858,-82.47485714285715,"Tampa Marine Institute, Interbay Boulevard, Tampa, Hillsborough County, Florida, 33616, United States"
tarpon springs,227.52862926547138,,10189.7908186864,172.3425605536332,45.14267589388697,28.12,-82.8,"Palm Harbor, Pinellas County, Florida, 34683, United States"
taunton,111.99131229995427,57.08432630614116,10173.252974773917,148.96191567953127,24.475692449143775,41.876,-71.021,"Taunton Municipal Airport, Seaver Street, Taunton, Bristol County, Massachusetts, 02718, United States"
taylor,113.53110755205125,49.267373090192216,10179.6115,176.59606656580937,38.77676481458667,42.231,-83.331,"Romulus, Wayne County, Michigan, 48174, United States"
taylorville,117.35665216395695,72.56228532173117,,170.34348523013512,37.17346004121823,39.534,-89.328,"Taylorville Municipal Airport, South Spresser Street, Taylorville, Christian County, Illinois, 62568, United States"
temple,194.34636199639206,130.17290338106125,10182.500433221934,179.57776975821002,46.080963059129,31.15,-97.417,"8123, Airport Road, Temple, Bell County, Texas, 76502, United States"
temple terrace,217.41465149359885,175.02370791844476,,81.76317038443284,13.612600854295206,28.014,-82.345,"Tampa Executive Airport, Vandenberg Hangar Lane, Hillsborough County, Florida, 33610-4206, United States"
terre haute,112.97866386848548,72.02564999417045,,165.2364594068476,34.90644681094698,39.7,-87.669,"Edgar County Airport, Airport Road, Edgar County, Illinois, United States"
terrell,189.9546544831525,115.53318103940606,10171.119278779473,148.84731934731934,36.15945512820513,32.71,-96.267,"Terrell Municipal Airport, 400, British Flying School Boulevard, Terrell, Kaufman County, Texas, 75160, United States"
texarkana,173.36764461703675,125.3450607072918,10171.365296798795,117.46120542836269,23.382463188028606,33.85133333333333,-94.26966666666668,"Bee Gum Road, Millers Crossing, Sevier County, Arkansas, United States"
texas city,211.78222748815165,,10173.521507246376,157.77764896823555,47.80396475770925,29.48,-94.92,"1035, 6th Street, San Leon, Galveston County, Texas, 77539, United States"
the hammocks,247.47422089825847,195.42781851512373,10176.35552705224,128.8323039272812,34.90542866980374,25.648,-80.433,"Miami Executive Airport, 12800, SW 153rd Place, Century Gardens at Tamiami, Miami-Dade County, Florida, 33186, United States"
thessalon,55.8993118349365,17.49263105440716,10160.054694727105,179.68587549782205,29.341924523351693,45.9985,-83.8215,"34762, South Fairbanks Point Road, Drummond Township, Chippewa County, Michigan, 49726, United States"
thomaston,176.28971212294988,99.05941729754531,,149.51272643889016,22.41710616831002,32.955,-84.264,"Thomaston-Upson County Airport, Barnesville Highway, McKinney, Upson County, Georgia, 30286, United States"
thunder bay,39.843756175648885,-7.972725552721134,10179.324062983751,145.43442811774293,38.39231960854071,47.76733333333333,-89.53966666666666,"Michigan, United States"
tiburon,137.3271543795104,,10170.076368264743,188.39321074964639,23.369291672557612,37.92,-122.45,"Tiburon, Marin County, California, United States"
timberlake,137.78905893101873,81.86500685244404,10186.331561922367,112.5687263556116,22.337527164588813,37.321,-79.207,"Lynchburg Regional Airport, Simons Run, Vista Acres, Campbell County, Virginia, 24502-2851, United States"
tomball,208.4741596158244,158.7755288736421,10172.16208204885,139.39468807906115,25.918376705261952,30.068,-95.556,"Imco, Houston, Harris County, Texas, 77375, United States"
tooele,122.13801894634123,-13.736120438267172,10043.950261406933,171.6017598783874,29.875356961589596,40.507,-112.82175,"Tooele County, Utah, United States"
topeka,132.46739802953476,70.23051862853576,10170.458393333143,166.91296586952623,38.91328897544932,38.991,-95.65133333333334,"4210, Southeast California Avenue, Topeka, Shawnee County, Kansas, 66609, United States"
toppenish,133.63429421185083,46.56275071633238,10177.697004608295,186.0699417152373,36.337802222986134,45.619,-121.166,"Columbia Gorge Regional Airport, 45, Tidyman Road, Dallesport, Klickitat County, Washington, 98617, United States"
torrington,90.1702443246902,5.8904493151385635,10157.459659682834,168.55583766352882,39.59898642434206,42.05733333333333,-104.41633333333334,"Goshen County, Wyoming, United States"
traverse city,65.66081157915714,32.29763593182962,10185.084027340848,169.1275379429628,37.74748602023027,44.567857142857136,-86.05442857142857,"Kast Road, Weldon, Joyfield Township, Benzie County, Michigan, 49616, United States"
trinidad,120.78319039451115,-18.30682988216451,10140.285255675304,197.5242182709994,44.5265988542032,37.262,-104.338,"County Road 38, Las Animas County, Colorado, United States"
troutdale,131.32031071510167,69.66335389536212,10183.235110081112,116.50949574328749,28.744497936726273,45.551,-122.409,"Northwest Graham Road, North Troutdale, Troutdale, Multnomah County, Oregon, 97060, United States"
truckee,50.41325148943853,-21.834511752340912,,88.31209337925756,15.629969418960245,39.32,-120.139,"Truckee-Tahoe Airport, Schaffer Mill Road, Schaffer's Mill, Placer County, California, 96161, United States"
truth or consequences,177.7541040462428,-17.26063829787234,10125.56423085874,189.55720470006185,36.699126383226556,33.237,-107.268,"01, Shooting Star Road, Truth or Consequences, Sierra County, New Mexico, United States"
tucson,213.38314312886354,22.461355529131986,10126.300994719391,176.2104260890264,32.06527942925089,32.167,-110.883,"Sunglow Road, Tucson, Pima County, Arizona, 85707-3529, United States"
tucumcari,156.16253002401922,21.44274110513671,10134.627058146229,175.6796865724801,47.66290971822887,35.182,-103.603,"Tucumcari Municipal Airport, Airport Drive, Tucumcari City Limit, Quay County, New Mexico, United States"
tumwater,107.19206131320064,65.12013284470912,10181.112102944586,131.85427314869844,24.46189111747851,46.973,-122.903,"Olympia Regional Airport, 78th Avenue Southwest, Thurston County, Washington, 98501-5414, United States"
tupelo,172.55533665546415,111.53806930119364,10184.275550267697,164.30530275452008,27.414409221902016,34.262,-88.771,"Coley Road, Boggan Estates Apartments, Tupelo, Lee County, Mississippi, 38801, United States"
twentynine palms,215.53011764705883,-10.764130946773435,10140.20754944525,218.2838324841556,36.954202966800096,34.3,-116.167,"San Bernardino County, California, United States"
twin falls,100.06340683194334,2.764396709323583,10157.970037883137,189.9440754980776,46.98959048272707,42.482,-114.487,"Magic Valley Regional Airport, Airport Loop, Twin Falls County, Idaho, United States"
two rivers,63.179029034912425,,10166.478326205062,196.5630417196348,35.20455333410378,44.45,-87.483,"Wisconsin, United States"
tyler,191.98209479227617,122.66569189378875,10171.689374305814,166.06388031346472,37.42604651162791,32.354,-95.403,"Tyler Pounds Regional Airport, Wellington Place Boulevard, Smith County, Texas, 75704, United States"
ukiah,138.48433520624673,54.04595861438207,10168.967624420846,131.70429911538835,17.991788085036443,39.05733333333333,-123.36733333333332,"Mendocino County, California, 59415, United States"
union city,120.64367108099785,70.8701678730941,,139.03782244025953,30.23975346687211,36.38,-88.985,"Everett-Stewart Airport, Richards Road, Sunnyside, Obion County, Tennessee, 38261, United States"
university park,200.3848526387937,117.4988576650674,10166.906823692414,166.65373309817755,43.58224811514736,32.852,-96.856,"Reeves Ramp, Love Field Drive, Dallas, Dallas County, Texas, 75235, United States"
university place,111.99725933538883,68.05732556811694,10180.538596696731,138.1008035062089,27.135116598079563,47.268,-122.576,"Tacoma Narrows Airport, 24th Avenue Northwest, Pierce County, Washington, 98406, United States"
uvalde,196.19476872197987,120.64143909779122,,129.42489969742002,36.88402264171094,29.579,-99.9585,"Uvalde County, Texas, United States"
vacaville,160.1282735597563,75.15106671145006,10160.357220754944,169.06252170063476,40.35841886486298,38.3225,-121.9455,"Lancaster Street, Vacaville, Solano County, California, 95696, United States"
valdosta,195.76068361585308,149.85949217050964,10189.708476663352,113.7616716022487,21.89915426123439,30.875,-83.2385,"2289, East Park Avenue, Charter Oaks, Valdosta, Lowndes County, Georgia, 31602, United States"
vallejo,147.50588235294117,,10163.606265284732,218.1790662475259,40.22330888345558,38.057,-122.259,"Tormey, Contra Costa County, California, 94572, United States"
vancouver,129.8846883761523,72.94198802160038,10183.21942478679,158.22877409352517,23.330450078535033,45.61266666666666,-122.641,"Southeast Hidden Way, Columbia Business Center, Columbia Way, Vancouver, Clark County, Washington, 97211-1798, United States"
vandalia,117.19429223744292,71.42955012559945,10185.317651098901,187.8601108033241,42.6112569928074,39.906,-84.219,"James M. Cox Dayton International Airport, Peters Road, Tipp City, Miami County, Ohio, 45371, United States"
venice,230.1954555993508,190.27405857740587,10188.073751361444,150.3824313361919,43.10453123189246,27.07,-82.45,"Harbor Drive South, Venice, Sarasota County, Florida, 34285, United States"
vermilion,110.15727670206121,69.25572089533576,10179.300699300698,144.83357807146353,14.877019089574155,41.383,-82.5,"Freeman Lane, Berlin Township, Erie County, Ohio, 44839, United States"
vernon,185.7740643384654,74.01942842817749,,151.60188165387473,44.72975984154494,34.226,-99.284,"Wilbarger County Airport, Airport Drive, Wilbarger County, Texas, 76384, United States"
vero beach,233.72065378900444,186.71975760347587,10181.903670797288,147.8931544865865,36.21076130509445,27.651,-80.42,"3128, Flight Safety Drive, Vero Beach, Indian River County, Florida, 32960, United States"
vicksburg,188.21345437616387,140.95088454376165,,113.50112980165704,21.092255656636343,32.233,-90.933,"Warrenton, Vicksburg, Warren County, Mississippi, United States"
victoria,132.07802001792015,93.49695307739184,10173.922829062218,130.38603257682666,27.778312899142367,43.613,-116.4965,"5133, Canary Lane, Canyon County, Idaho, 83687, United States"
vidalia,196.33252956711448,132.4135951314732,,130.52083333333334,20.530792124542124,32.193,-82.372,"Vidalia Regional Airport, Ezra Taylor Road, Vidalia, Toombs County, Georgia, 30436, United States"
villas,238.39979231568017,186.09369951534734,10178.849808784333,124.48449976514796,31.22153280477996,26.585,-81.861,"Page Field, 5200, Captain Channing Page Drive, Fort Myers, Lee County, Florida, 33907, United States"
vincennes,129.34813981878278,81.65036162196284,10183.951293404802,162.16767490052558,33.540395128990106,38.79566666666667,-87.661,"County Road 17, Pinkstaff, Lawrence County, Illinois, United States"
virginia beach,162.3468692328292,107.9333028780265,10173.370213246639,177.82459797579463,47.05337137445093,36.97233333333333,-76.01100000000001,"Virginia Beach, Virginia, United States"
visalia,177.7319995347214,91.1557520065139,10165.606777267914,172.54928370270602,20.95759265713954,36.317,-119.4,"Golden State Highway, Visalia, Tulare County, California, 93227, United States"
waco,196.32723948811702,121.29501828153565,10167.989387755102,173.47069832728974,44.7696726019529,31.619,-97.228,"Flat Rock Road, Waco, McLennan County, Texas, United States"
waggaman,209.375,,10181.959544292025,130.8042770804277,16.307996280799628,29.77,-90.42,"Lafourche Parish, Louisiana, United States"
wahiawa,225.94117647058823,190.79398091509665,10156.408386752137,134.77414827102209,26.238141809290955,21.487,-158.028,"Kamehameha Highway, Wahiawā, Honolulu County, Hawaii, 96786, United States"
wahpeton,58.97239054017661,8.470192629235378,10174.188122210779,195.4291676940207,44.19474648048529,45.95649999999999,-96.79899999999999,"172nd Avenue Southeast, Greendale Township, Richland County, North Dakota, United States"
walla walla,131.57361222847948,30.53908944584962,10171.789375582479,163.6644565474781,35.99609868043603,46.095,-118.287,"Walla Walla Regional Airport, Terminal Loop, Walla Walla County, Washington, 99362, United States"
wallaceburg,92.19502602660498,,10174.434672206833,0.0,0.0,42.621,-82.527,"299, Mill Road, Algonac, Saint Clair County, Michigan, 48001, United States"
warner robins,186.15446584938704,134.33333333333334,10186.793217433888,146.7912446152055,23.30459569517161,32.633,-83.6,"Houston County, Georgia, 31098, United States"
